participant_id,source_file,host,host_participant_label,puzzle_id,order,completed,skipped,initial_rating,final_rating,rating_change,experience_level,played_before,skill_nonogram,skill_puzzles,nonogram_size_experience,logic_experience,puzzle_played_frequency,human_time_to_solve,conflicts,decisions,propagations,sat_time_to_solve,log_conflicts,log_decisions,log_propagations,log_sat_time,centered_final_rating
P032,Michael-p1.ndjson,Michael,p1,5,3,True,False,4.0,4.0,0.0,5.0,few,5.0,7.0,"[""10*10""]","[""sudoku"", ""battleships""]",few,516.56178,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,1.0
P033,Michael-p2.ndjson,Michael,p2,1,1,True,False,3.0,4.0,1.0,2.0,few,2.0,6.0,"[""10*10"", ""<=10*10""]","[""sudoku"", ""minesweeper"", ""other""]",many,304.436111,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,1.0
P033,Michael-p2.ndjson,Michael,p2,5,2,True,False,2.0,3.0,1.0,2.0,few,2.0,6.0,"[""10*10"", ""<=10*10""]","[""sudoku"", ""minesweeper"", ""other""]",many,245.213546,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.0
P033,Michael-p2.ndjson,Michael,p2,2,3,True,False,2.0,2.0,0.0,2.0,few,2.0,6.0,"[""10*10"", ""<=10*10""]","[""sudoku"", ""minesweeper"", ""other""]",many,303.106583,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,-1.0
P034,Michael-p3.ndjson,Michael,p3,2,1,True,False,2.0,2.0,0.0,7.0,many,7.0,7.0,"[""10*10"", "">=10*10"", ""<=10*10""]","[""sudoku"", ""minesweeper""]",many,484.410819,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,-0.6666666666666665
P034,Michael-p3.ndjson,Michael,p3,0,2,True,False,4.0,4.0,0.0,7.0,many,7.0,7.0,"[""10*10"", "">=10*10"", ""<=10*10""]","[""sudoku"", ""minesweeper""]",many,748.89924,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,1.3333333333333335
P034,Michael-p3.ndjson,Michael,p3,5,3,True,False,2.0,2.0,0.0,7.0,many,7.0,7.0,"[""10*10"", "">=10*10"", ""<=10*10""]","[""sudoku"", ""minesweeper""]",many,611.277639,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,-0.6666666666666665
P035,Michael-p4.ndjson,Michael,p4,3,1,True,False,4.0,3.0,-1.0,5.0,few,5.0,5.0,"[""10*10""]","[""minesweeper"", ""sudoku""]",few,637.48698,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,-0.6666666666666665
P035,Michael-p4.ndjson,Michael,p4,0,2,True,False,4.0,4.0,0.0,5.0,few,5.0,5.0,"[""10*10""]","[""minesweeper"", ""sudoku""]",few,494.455618,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,0.3333333333333335
P035,Michael-p4.ndjson,Michael,p4,4,3,True,False,3.0,4.0,1.0,5.0,few,5.0,5.0,"[""10*10""]","[""minesweeper"", ""sudoku""]",few,397.542109,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,0.3333333333333335
P036,Michael-p5.ndjson,Michael,p5,4,1,True,False,4.0,3.0,-1.0,7.0,many,7.0,7.0,"[""10*10""]","[""sudoku""]",few,484.727179,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,-0.6666666666666665
P036,Michael-p5.ndjson,Michael,p5,5,2,True,False,4.0,4.0,0.0,7.0,many,7.0,7.0,"[""10*10""]","[""sudoku""]",few,523.446024,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.3333333333333335
P036,Michael-p5.ndjson,Michael,p5,3,3,True,False,4.0,4.0,0.0,7.0,many,7.0,7.0,"[""10*10""]","[""sudoku""]",few,621.944016,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.3333333333333335
P037,Michael-p6.ndjson,Michael,p6,5,1,True,False,4.0,4.0,0.0,9.0,regular,9.0,9.0,"[""<=10*10"", ""10*10"", "">=10*10""]","[""minesweeper"", ""sudoku"", ""battleships""]",regular,382.046811,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.3333333333333335
P037,Michael-p6.ndjson,Michael,p6,1,2,True,False,3.0,3.0,0.0,9.0,regular,9.0,9.0,"[""<=10*10"", ""10*10"", "">=10*10""]","[""minesweeper"", ""sudoku"", ""battleships""]",regular,371.956735,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,-0.6666666666666665
P037,Michael-p6.ndjson,Michael,p6,3,3,True,False,4.0,4.0,0.0,9.0,regular,9.0,9.0,"[""<=10*10"", ""10*10"", "">=10*10""]","[""minesweeper"", ""sudoku"", ""battleships""]",regular,450.384844,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.3333333333333335
P038,Michael-p7.ndjson,Michael,p7,0,1,True,False,3.0,3.0,0.0,3.0,few,3.0,3.0,"["">=10*10"", ""<=10*10""]","[""sudoku"", ""minesweeper""]",few,675.072204,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,0.0
P038,Michael-p7.ndjson,Michael,p7,1,2,True,False,3.0,4.0,1.0,3.0,few,3.0,3.0,"["">=10*10"", ""<=10*10""]","[""sudoku"", ""minesweeper""]",few,541.099249,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,1.0
P038,Michael-p7.ndjson,Michael,p7,2,3,True,False,2.0,2.0,0.0,3.0,few,3.0,3.0,"["">=10*10"", ""<=10*10""]","[""sudoku"", ""minesweeper""]",few,265.942845,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,-1.0
P039,Michael-p8.ndjson,Michael,p8,2,1,True,False,3.0,2.0,-1.0,3.0,few,3.0,5.0,"[""<=10*10""]","[""sudoku"", ""minesweeper""]",many,418.680358,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,-1.0
P039,Michael-p8.ndjson,Michael,p8,3,2,True,False,4.0,4.0,0.0,3.0,few,3.0,5.0,"[""<=10*10""]","[""sudoku"", ""minesweeper""]",many,603.470177,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,1.0
P039,Michael-p8.ndjson,Michael,p8,5,3,True,False,3.0,3.0,0.0,3.0,few,3.0,5.0,"[""<=10*10""]","[""sudoku"", ""minesweeper""]",many,435.268428,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.0
P040,Michael-p9.ndjson,Michael,p9,4,1,True,False,1.0,1.0,0.0,3.0,never,3.0,5.0,"[""other""]","[""sudoku"", ""minesweeper"", ""battleships""]",regular,1233.564577,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,-1.0
P040,Michael-p9.ndjson,Michael,p9,1,2,True,False,3.0,3.0,0.0,3.0,never,3.0,5.0,"[""other""]","[""sudoku"", ""minesweeper"", ""battleships""]",regular,723.294193,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,1.0
P040,Michael-p9.ndjson,Michael,p9,2,3,False,True,2.0,,,3.0,never,3.0,5.0,"[""other""]","[""sudoku"", ""minesweeper"", ""battleships""]",regular,,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,
P041,Michael-p10.ndjson,Michael,p10,4,1,True,False,3.0,3.0,0.0,9.0,many,9.0,8.0,"[""<=10*10"", ""10*10"", "">=10*10""]","[""sudoku"", ""minesweeper"", ""battleships""]",many,172.098428,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,0.0
P041,Michael-p10.ndjson,Michael,p10,1,2,True,False,4.0,4.0,0.0,9.0,many,9.0,8.0,"[""<=10*10"", ""10*10"", "">=10*10""]","[""sudoku"", ""minesweeper"", ""battleships""]",many,231.916246,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,1.0
P041,Michael-p10.ndjson,Michael,p10,2,3,True,False,2.0,2.0,0.0,9.0,many,9.0,8.0,"[""<=10*10"", ""10*10"", "">=10*10""]","[""sudoku"", ""minesweeper"", ""battleships""]",many,95.355211,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,-1.0
P042,Michael-p11.ndjson,Michael,p11,1,1,False,True,4.0,,,2.0,never,2.0,3.0,"[""N/A""]","[""sudoku""]",few,,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,
P042,Michael-p11.ndjson,Michael,p11,5,2,False,True,4.0,,,2.0,never,2.0,3.0,"[""N/A""]","[""sudoku""]",few,,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,
P042,Michael-p11.ndjson,Michael,p11,4,3,False,True,5.0,,,2.0,never,2.0,3.0,"[""N/A""]","[""sudoku""]",few,,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,
P043,Michael-p12.ndjson,Michael,p12,1,1,True,False,3.0,2.0,-1.0,5.0,few,5.0,5.0,"[""<=10*10"", ""10*10""]","[""sudoku""]",few,371.83501,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,-1.0
P043,Michael-p12.ndjson,Michael,p12,5,2,True,False,3.0,3.0,0.0,5.0,few,5.0,5.0,"[""<=10*10"", ""10*10""]","[""sudoku""]",few,1658.065015,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.0
P043,Michael-p12.ndjson,Michael,p12,4,3,True,False,4.0,4.0,0.0,5.0,few,5.0,5.0,"[""<=10*10"", ""10*10""]","[""sudoku""]",few,2105.268846,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,1.0
P044,Michael-p13.ndjson,Michael,p13,2,1,True,False,3.0,3.0,0.0,3.0,few,3.0,5.0,"[""<=10*10""]","[""sudoku"", ""minesweeper"", ""battleships""]",few,920.718574,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,-1.0
P044,Michael-p13.ndjson,Michael,p13,5,2,True,False,4.0,4.0,0.0,3.0,few,3.0,5.0,"[""<=10*10""]","[""sudoku"", ""minesweeper"", ""battleships""]",few,766.997806,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.0
P044,Michael-p13.ndjson,Michael,p13,3,3,True,False,5.0,5.0,0.0,3.0,few,3.0,5.0,"[""<=10*10""]","[""sudoku"", ""minesweeper"", ""battleships""]",few,1106.995911,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,1.0
P045,Michael-p14.ndjson,Michael,p14,3,1,True,False,4.0,5.0,1.0,4.0,never,4.0,6.0,"[""N/A""]","[""sudoku""]",few,1089.726491,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.33333333333333304
P045,Michael-p14.ndjson,Michael,p14,1,2,True,False,4.0,4.0,0.0,4.0,never,4.0,6.0,"[""N/A""]","[""sudoku""]",few,561.328202,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,-0.666666666666667
P045,Michael-p14.ndjson,Michael,p14,5,3,True,False,5.0,5.0,0.0,4.0,never,4.0,6.0,"[""N/A""]","[""sudoku""]",few,648.107338,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.33333333333333304
P046,Michael-p15.ndjson,Michael,p15,5,1,True,False,4.0,4.0,0.0,5.0,never,5.0,6.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,684.838666,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.3333333333333335
P046,Michael-p15.ndjson,Michael,p15,2,2,True,False,3.0,3.0,0.0,5.0,never,5.0,6.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,449.44426,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,-0.6666666666666665
P046,Michael-p15.ndjson,Michael,p15,3,3,True,False,4.0,4.0,0.0,5.0,never,5.0,6.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,530.670797,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.3333333333333335
P047,Michael-p16.ndjson,Michael,p16,1,1,True,False,4.0,4.0,0.0,4.0,few,4.0,4.0,"[""<=10*10""]","[""minesweeper""]",few,536.408165,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,0.0
P047,Michael-p16.ndjson,Michael,p16,4,2,True,False,5.0,5.0,0.0,4.0,few,4.0,4.0,"[""<=10*10""]","[""minesweeper""]",few,540.094328,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,1.0
P047,Michael-p16.ndjson,Michael,p16,2,3,True,False,3.0,3.0,0.0,4.0,few,4.0,4.0,"[""<=10*10""]","[""minesweeper""]",few,313.388742,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,-1.0
P048,Michael-p17.ndjson,Michael,p17,2,1,True,False,3.0,3.0,0.0,5.0,few,5.0,6.0,"[""<=10*10""]","[""sudoku""]",few,608.498793,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,-0.5
P048,Michael-p17.ndjson,Michael,p17,3,2,False,True,5.0,,,5.0,few,5.0,6.0,"[""<=10*10""]","[""sudoku""]",few,,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,
P048,Michael-p17.ndjson,Michael,p17,0,3,True,False,4.0,4.0,0.0,5.0,few,5.0,6.0,"[""<=10*10""]","[""sudoku""]",few,554.078762,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,0.5
P049,Michael-p18.ndjson,Michael,p18,3,1,True,False,5.0,5.0,0.0,2.0,never,2.0,4.0,"[""N/A""]","[""sudoku"", ""minesweeper"", ""battleships""]",few,588.891514,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,2.0
P049,Michael-p18.ndjson,Michael,p18,2,2,True,False,2.0,2.0,0.0,2.0,never,2.0,4.0,"[""N/A""]","[""sudoku"", ""minesweeper"", ""battleships""]",few,319.968314,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,-1.0
P049,Michael-p18.ndjson,Michael,p18,1,3,True,False,2.0,2.0,0.0,2.0,never,2.0,4.0,"[""N/A""]","[""sudoku"", ""minesweeper"", ""battleships""]",few,468.121872,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,-1.0
P050,Michael-p19.ndjson,Michael,p19,4,1,True,False,1.0,4.0,3.0,6.0,never,6.0,6.0,"[""N/A""]","[""sudoku"", ""minesweeper""]",few,574.119004,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,0.6666666666666665
P050,Michael-p19.ndjson,Michael,p19,1,2,True,False,1.0,3.0,2.0,6.0,never,6.0,6.0,"[""N/A""]","[""sudoku"", ""minesweeper""]",few,306.747726,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,-0.3333333333333335
P050,Michael-p19.ndjson,Michael,p19,5,3,True,False,1.0,3.0,2.0,6.0,never,6.0,6.0,"[""N/A""]","[""sudoku"", ""minesweeper""]",few,969.712072,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,-0.3333333333333335
P051,Michael-p20.ndjson,Michael,p20,0,1,True,False,4.0,4.0,0.0,1.0,never,1.0,5.0,"[""N/A""]","[""sudoku""]",few,568.06139,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,0.0
P051,Michael-p20.ndjson,Michael,p20,5,2,True,False,4.0,4.0,0.0,1.0,never,1.0,5.0,"[""N/A""]","[""sudoku""]",few,398.634259,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.0
P051,Michael-p20.ndjson,Michael,p20,1,3,True,False,4.0,4.0,0.0,1.0,never,1.0,5.0,"[""N/A""]","[""sudoku""]",few,368.558684,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,0.0
P052,Michael-p21.ndjson,Michael,p21,5,1,True,False,3.0,3.0,0.0,1.0,never,1.0,2.0,"[""N/A""]","[""sudoku""]",few,790.13127,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,-0.6666666666666665
P052,Michael-p21.ndjson,Michael,p21,3,2,True,False,4.0,4.0,0.0,1.0,never,1.0,2.0,"[""N/A""]","[""sudoku""]",few,855.19637,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.3333333333333335
P052,Michael-p21.ndjson,Michael,p21,4,3,True,False,4.0,4.0,0.0,1.0,never,1.0,2.0,"[""N/A""]","[""sudoku""]",few,561.638074,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,0.3333333333333335
P053,Riyad-p1.json,Riyad,p1,3,1,True,False,3.0,3.0,0.0,8.0,regular,8.0,8.0,"["">=10*10""]","[""sudoku"", ""minesweeper"", ""battleships""]",many,1247.516722,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.5
P053,Riyad-p1.json,Riyad,p1,4,2,True,False,2.0,2.0,0.0,8.0,regular,8.0,8.0,"["">=10*10""]","[""sudoku"", ""minesweeper"", ""battleships""]",many,450.944664,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,-0.5
P053,Riyad-p1.json,Riyad,p1,1,3,False,True,3.0,,,8.0,regular,8.0,8.0,"["">=10*10""]","[""sudoku"", ""minesweeper"", ""battleships""]",many,,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,
P054,Riyad-p2.json,Riyad,p2,3,1,True,False,4.0,4.0,0.0,1.0,never,1.0,5.0,"[""N/A""]","[""sudoku""]",few,1004.013494,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.0
P054,Riyad-p2.json,Riyad,p2,4,2,True,False,4.0,4.0,0.0,1.0,never,1.0,5.0,"[""N/A""]","[""sudoku""]",few,1216.930418,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,0.0
P054,Riyad-p2.json,Riyad,p2,1,3,False,True,4.0,,,1.0,never,1.0,5.0,"[""N/A""]","[""sudoku""]",few,,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,
P055,Riyad-p3.json,Riyad,p3,3,1,True,False,4.0,4.0,0.0,8.0,few,8.0,9.0,"[""10*10""]","[""sudoku""]",regular,710.200517,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.6666666666666665
P055,Riyad-p3.json,Riyad,p3,4,2,True,False,3.0,3.0,0.0,8.0,few,8.0,9.0,"[""10*10""]","[""sudoku""]",regular,396.872643,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,-0.3333333333333335
P055,Riyad-p3.json,Riyad,p3,1,3,True,False,3.0,3.0,0.0,8.0,few,8.0,9.0,"[""10*10""]","[""sudoku""]",regular,334.277972,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,-0.3333333333333335
P056,Riyad-p4.json,Riyad,p4,4,1,True,False,4.0,4.0,0.0,1.0,never,1.0,4.0,"[""N/A""]","[""sudoku"", ""minesweeper"", ""battleships""]",never,1040.780985,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,0.3333333333333335
P056,Riyad-p4.json,Riyad,p4,5,2,True,False,4.0,3.0,-1.0,1.0,never,1.0,4.0,"[""N/A""]","[""sudoku"", ""minesweeper"", ""battleships""]",never,726.275149,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,-0.6666666666666665
P056,Riyad-p4.json,Riyad,p4,0,3,True,False,3.0,4.0,1.0,1.0,never,1.0,4.0,"[""N/A""]","[""sudoku"", ""minesweeper"", ""battleships""]",never,704.378419,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,0.3333333333333335
P057,Riyad-p5.json,Riyad,p5,5,1,True,False,4.0,4.0,0.0,6.0,many,6.0,4.0,"["">=10*10"", ""<=10*10"", ""10*10""]","[""sudoku"", ""minesweeper"", ""battleships""]",few,539.778342,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,-0.666666666666667
P057,Riyad-p5.json,Riyad,p5,4,2,True,False,5.0,5.0,0.0,6.0,many,6.0,4.0,"["">=10*10"", ""<=10*10"", ""10*10""]","[""sudoku"", ""minesweeper"", ""battleships""]",few,448.393962,15,40,1133,0.071,2.772588722239781,3.713572066704308,7.033506484287697,0.06859279146561172,0.33333333333333304
P057,Riyad-p5.json,Riyad,p5,0,3,True,False,5.0,5.0,0.0,6.0,many,6.0,4.0,"["">=10*10"", ""<=10*10"", ""10*10""]","[""sudoku"", ""minesweeper"", ""battleships""]",few,359.610403,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,0.33333333333333304
P058,Riyad-p6.json,Riyad,p6,0,1,True,False,4.0,4.0,0.0,4.0,never,4.0,7.0,"[""N/A""]","[""minesweeper"", ""sudoku"", ""battleships""]",many,1324.993628,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,-0.33333333333333304
P058,Riyad-p6.json,Riyad,p6,3,2,True,False,4.0,4.0,0.0,4.0,never,4.0,7.0,"[""N/A""]","[""minesweeper"", ""sudoku"", ""battleships""]",many,673.631891,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,-0.33333333333333304
P058,Riyad-p6.json,Riyad,p6,5,3,True,False,5.0,5.0,0.0,4.0,never,4.0,7.0,"[""N/A""]","[""minesweeper"", ""sudoku"", ""battleships""]",many,883.660109,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.666666666666667
P059,Riyad-p7.json,Riyad,p7,1,1,True,False,4.0,4.0,0.0,8.0,many,8.0,7.0,"["">=10*10"", ""10*10"", ""<=10*10""]","[""minesweeper"", ""sudoku"", ""battleships""]",regular,414.059398,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,0.0
P059,Riyad-p7.json,Riyad,p7,3,2,True,False,4.0,4.0,0.0,8.0,many,8.0,7.0,"["">=10*10"", ""10*10"", ""<=10*10""]","[""minesweeper"", ""sudoku"", ""battleships""]",regular,500.802601,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.0
P059,Riyad-p7.json,Riyad,p7,2,3,True,False,4.0,4.0,0.0,8.0,many,8.0,7.0,"["">=10*10"", ""10*10"", ""<=10*10""]","[""minesweeper"", ""sudoku"", ""battleships""]",regular,283.373015,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,0.0
P060,Riyad-p8.json,Riyad,p8,2,1,True,False,3.0,3.0,0.0,1.0,never,1.0,3.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,688.606608,4,8,417,0.035,1.6094379124341003,2.1972245773362196,6.035481432524756,0.0344014267173324,-0.6666666666666665
P060,Riyad-p8.json,Riyad,p8,1,2,True,False,4.0,4.0,0.0,1.0,never,1.0,3.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,747.470934,0,2,307,0.022,0.0,1.0986122886681098,5.730099782973574,0.02176149178151269,0.3333333333333335
P060,Riyad-p8.json,Riyad,p8,5,3,True,False,5.0,4.0,-1.0,1.0,never,1.0,3.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,511.298236,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.3333333333333335
P061,Riyad-p9.json,Riyad,p9,3,1,True,False,4.0,4.0,0.0,7.0,never,7.0,8.0,"[""N/A""]","[""sudoku"", ""battleships""]",regular,1742.61559,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.0
P061,Riyad-p9.json,Riyad,p9,0,2,False,True,4.0,,,7.0,never,7.0,8.0,"[""N/A""]","[""sudoku"", ""battleships""]",regular,,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,
P061,Riyad-p9.json,Riyad,p9,5,3,False,True,-1.0,,,7.0,never,7.0,8.0,"[""N/A""]","[""sudoku"", ""battleships""]",regular,,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,
P062,Riyad-p10.json,Riyad,p10,3,1,False,True,4.0,,,5.0,never,5.0,5.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,
P062,Riyad-p10.json,Riyad,p10,0,2,True,False,3.0,4.0,1.0,5.0,never,5.0,5.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,656.411442,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,0.0
P062,Riyad-p10.json,Riyad,p10,5,3,True,False,4.0,4.0,0.0,5.0,never,5.0,5.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,634.088313,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,0.0
P063,Riyad-p11.json,Riyad,p11,3,1,True,False,5.0,5.0,0.0,2.0,few,2.0,6.0,"[""N/A""]","[""sudoku"", ""minesweeper"", ""battleships""]",regular,1846.768406,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,0.0
P063,Riyad-p11.json,Riyad,p11,0,2,False,True,4.0,,,2.0,few,2.0,6.0,"[""N/A""]","[""sudoku"", ""minesweeper"", ""battleships""]",regular,,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,
P063,Riyad-p11.json,Riyad,p11,5,3,False,True,-1.0,,,2.0,few,2.0,6.0,"[""N/A""]","[""sudoku"", ""minesweeper"", ""battleships""]",regular,,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,
P064,Riyad-p12.json,Riyad,p12,3,1,True,False,4.0,4.0,0.0,3.0,never,3.0,5.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,1608.752836,15,31,1063,0.052,2.772588722239781,3.4657359027997265,6.96979066990159,0.050693114315518116,1.0
P064,Riyad-p12.json,Riyad,p12,0,2,True,False,2.0,2.0,0.0,3.0,never,3.0,5.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,1041.730985,0,4,313,0.063,0.0,1.6094379124341003,5.749392985908253,0.061095099359810875,-1.0
P064,Riyad-p12.json,Riyad,p12,5,3,False,True,-1.0,,,3.0,never,3.0,5.0,"[""N/A""]","[""sudoku"", ""battleships""]",few,,4,13,453,0.076,1.6094379124341003,2.6390573296152584,6.118097198041348,0.07325046173959267,
